Instance,PopulationSize,CrossoverRate,MutationRate,AvgFitness,AvgTruckCost,AvgEnergyCost,AvgTime
5,60,0.9,0.01,474.5,750.0,199.0,9.242055559158326
5,60,0.9,0.05,474.5,750.0,199.0,10.460866022109986
5,60,0.9,0.08,474.5,750.0,199.0,10.778807306289673
5,60,0.9,0.1,474.5,750.0,199.0,10.907564878463745
4,30,0.4,0.01,243.5,351.0,136.0,3.9400785684585573
4,30,0.4,0.05,243.5,351.0,136.0,4.32754693031311
4,30,0.4,0.08,243.5,351.0,136.0,4.465569376945496
4,30,0.4,0.1,243.5,351.0,136.0,4.5042050123214725
4,30,0.6,0.01,243.5,351.0,136.0,3.9672368288040163
4,30,0.6,0.05,243.5,351.0,136.0,4.36519045829773
4,30,0.6,0.08,243.5,351.0,136.0,4.516348361968994
4,30,0.6,0.1,243.5,351.0,136.0,4.551076912879944
4,30,0.8,0.01,243.5,351.0,136.0,3.979683685302734
4,30,0.8,0.05,243.5,351.0,136.0,4.437857842445373
4,30,0.8,0.08,243.5,351.0,136.0,4.526745080947876
4,30,0.8,0.1,243.5,351.0,136.0,4.555788230895996
4,30,0.9,0.01,243.5,351.0,136.0,3.9751298904418944
4,30,0.9,0.05,243.5,351.0,136.0,4.416793489456177
4,30,0.9,0.08,243.5,351.0,136.0,4.549296259880066
4,30,0.9,0.1,243.5,351.0,136.0,4.585318326950073
4,40,0.4,0.01,243.5,351.0,136.0,5.1853042364120485
4,40,0.4,0.05,243.5,351.0,136.0,5.773228335380554
4,40,0.4,0.08,243.5,351.0,136.0,5.933024501800537
4,40,0.4,0.1,243.5,351.0,136.0,5.986130094528198
4,40,0.6,0.01,243.5,351.0,136.0,5.281228804588318
4,40,0.6,0.05,243.5,351.0,136.0,5.859534525871277
4,40,0.6,0.08,243.5,351.0,136.0,5.965915060043335
4,40,0.6,0.1,243.5,351.0,136.0,6.029125022888183
4,40,0.8,0.01,243.5,351.0,136.0,5.257137107849121
4,40,0.8,0.05,243.5,351.0,136.0,5.884296631813049
4,40,0.8,0.08,243.5,351.0,136.0,5.998834276199341
4,40,0.8,0.1,243.5,351.0,136.0,6.043778347969055
4,40,0.9,0.01,243.5,351.0,136.0,5.251696157455444
4,40,0.9,0.05,243.5,351.0,136.0,5.869997096061707
4,40,0.9,0.08,243.5,351.0,136.0,6.016383361816406
4,40,0.9,0.1,243.5,351.0,136.0,6.075154590606689
4,50,0.4,0.01,243.5,351.0,136.0,6.521061587333679
4,50,0.4,0.05,243.5,351.0,136.0,7.196196985244751
4,50,0.4,0.08,243.5,351.0,136.0,7.378249621391296
4,50,0.4,0.1,243.5,351.0,136.0,7.447326183319092
4,50,0.6,0.01,243.5,351.0,136.0,6.539038586616516
4,50,0.6,0.05,243.5,351.0,136.0,7.253119039535522
4,50,0.6,0.08,243.5,351.0,136.0,7.458229398727417
4,50,0.6,0.1,243.5,351.0,136.0,7.487675189971924
4,50,0.8,0.01,243.5,351.0,136.0,6.543359994888306
4,50,0.8,0.05,243.5,351.0,136.0,7.359855699539184
4,50,0.8,0.08,243.5,351.0,136.0,7.501950263977051
4,50,0.8,0.1,243.5,351.0,136.0,7.536749005317688
4,50,0.9,0.01,243.5,351.0,136.0,6.642974805831909
4,50,0.9,0.05,243.5,351.0,136.0,7.322353982925415
4,50,0.9,0.08,243.5,351.0,136.0,7.553774118423462
4,50,0.9,0.1,243.5,351.0,136.0,7.582859086990356
4,60,0.4,0.01,243.5,351.0,136.0,7.737079620361328
4,60,0.4,0.05,243.5,351.0,136.0,8.635894441604615
4,60,0.4,0.08,243.5,351.0,136.0,8.815028357505799
4,60,0.4,0.1,243.5,351.0,136.0,8.945188498497009
4,60,0.6,0.01,243.5,351.0,136.0,7.933552932739258
4,60,0.6,0.05,243.5,351.0,136.0,8.726617240905762
4,60,0.6,0.08,243.5,351.0,136.0,8.921676206588746
4,60,0.6,0.1,243.5,351.0,136.0,9.011408042907714
4,60,0.8,0.01,243.5,351.0,136.0,7.811754059791565
4,60,0.8,0.05,243.5,351.0,136.0,8.797745537757873
4,60,0.8,0.08,243.5,351.0,136.0,8.968478655815124
4,60,0.8,0.1,243.5,351.0,136.0,9.062461233139038
4,60,0.9,0.01,243.5,351.0,136.0,7.873243284225464
4,60,0.9,0.05,243.5,351.0,136.0,8.801027989387512
4,60,0.9,0.08,243.5,351.0,136.0,9.02343783378601
4,60,0.9,0.1,243.5,351.0,136.0,9.076054549217224
12,30,0.4,0.01,1223.5,2035.0,412.0,9.636940455436706
12,30,0.4,0.05,1223.5,2035.0,412.0,10.969372701644897
12,30,0.4,0.08,1223.5,2035.0,412.0,11.280662655830383
12,30,0.4,0.1,1223.5,2035.0,412.0,11.431688022613525
12,30,0.6,0.01,1223.5,2035.0,412.0,9.766869449615479
12,30,0.6,0.05,1223.5,2035.0,412.0,11.104692316055297
12,30,0.6,0.08,1223.5,2035.0,412.0,11.335773396492005
12,30,0.6,0.1,1223.5,2035.0,412.0,11.436046910285949
12,30,0.8,0.01,1223.5,2035.0,412.0,9.834307003021241
12,30,0.8,0.05,1223.5,2035.0,412.0,11.121417951583862
12,30,0.8,0.08,1223.5,2035.0,412.0,11.408623099327087
12,30,0.8,0.1,1223.5,2035.0,412.0,11.455489921569825
12,30,0.9,0.01,1223.5,2035.0,412.0,9.844975566864013
12,30,0.9,0.05,1223.5,2035.0,412.0,11.1640056848526
12,30,0.9,0.08,1223.5,2035.0,412.0,11.443180370330811
12,30,0.9,0.1,1223.5,2035.0,412.0,11.475761866569519
12,40,0.4,0.01,1223.5,2035.0,412.0,12.96243588924408
12,40,0.4,0.05,1223.5,2035.0,412.0,14.588097047805785
12,40,0.4,0.08,1223.5,2035.0,412.0,14.953987073898315
12,40,0.4,0.1,1223.5,2035.0,412.0,15.116429996490478
12,40,0.6,0.01,1223.5,2035.0,412.0,13.026057505607605
12,40,0.6,0.05,1223.5,2035.0,412.0,14.815903162956237
12,40,0.6,0.08,1223.5,2035.0,412.0,15.076358795166016
12,40,0.6,0.1,1223.5,2035.0,412.0,15.21369743347168
12,40,0.8,0.01,1223.5,2035.0,412.0,12.939280438423157
12,40,0.8,0.05,1223.5,2035.0,412.0,14.823585081100465
12,40,0.8,0.08,1223.5,2035.0,412.0,15.156871700286866
12,40,0.8,0.1,1223.5,2035.0,412.0,15.202680253982544
12,40,0.9,0.01,1223.5,2035.0,412.0,12.995103430747985
12,40,0.9,0.05,1223.5,2035.0,412.0,14.885961985588073
12,40,0.9,0.08,1223.5,2035.0,412.0,15.194079923629761
12,40,0.9,0.1,1223.5,2035.0,412.0,15.261512231826782
12,50,0.4,0.01,1223.5,2035.0,412.0,15.90128755569458
12,50,0.4,0.05,1223.5,2035.0,412.0,18.1984454870224
12,50,0.4,0.08,1223.5,2035.0,412.0,18.690020656585695
12,50,0.4,0.1,1223.5,2035.0,412.0,18.832407999038697
12,50,0.6,0.01,1223.5,2035.0,412.0,16.377630257606505
12,50,0.6,0.05,1223.5,2035.0,412.0,18.378114199638368
12,50,0.6,0.08,1223.5,2035.0,412.0,18.816118454933168
12,50,0.6,0.1,1223.5,2035.0,412.0,18.927064085006712
12,50,0.8,0.01,1223.5,2035.0,412.0,16.251017022132874
12,50,0.8,0.05,1223.5,2035.0,412.0,18.489162659645082
12,50,0.8,0.08,1223.5,2035.0,412.0,18.89379200935364
12,50,0.8,0.1,1223.5,2035.0,412.0,18.98549723625183
12,50,0.9,0.01,1223.5,2035.0,412.0,16.36226761341095
12,50,0.9,0.05,1223.5,2035.0,412.0,18.444577932357788
12,50,0.9,0.08,1223.5,2035.0,412.0,18.911005067825318
12,50,0.9,0.1,1223.5,2035.0,412.0,18.979218530654908
12,60,0.4,0.01,1223.5,2035.0,412.0,19.17108063697815
12,60,0.4,0.05,1223.5,2035.0,412.0,21.824167943000795
12,60,0.4,0.08,1223.5,2035.0,412.0,22.34079713821411
12,60,0.4,0.1,1223.5,2035.0,412.0,22.56072680950165
12,60,0.6,0.01,1223.5,2035.0,412.0,19.311066389083862
12,60,0.6,0.05,1223.5,2035.0,412.0,22.148566460609437
12,60,0.6,0.08,1223.5,2035.0,412.0,22.541097378730775
12,60,0.6,0.1,1223.5,2035.0,412.0,22.70506908893585
12,60,0.8,0.01,1223.5,2035.0,412.0,19.521977806091307
12,60,0.8,0.05,1223.5,2035.0,412.0,22.256793665885926
12,60,0.8,0.08,1223.5,2035.0,412.0,22.630271768569948
12,60,0.8,0.1,1223.5,2035.0,412.0,22.762308216094972
12,60,0.9,0.01,1223.5,2035.0,412.0,19.791747045516967
12,60,0.9,0.05,1223.5,2035.0,412.0,22.188715410232543
12,60,0.9,0.08,1223.5,2035.0,412.0,22.643240690231323
12,60,0.9,0.1,1223.5,2035.0,412.0,22.7848002910614
6,30,0.4,0.01,586.2,1607.6,198.0,5.7163676738739015
6,30,0.4,0.05,666.55,1440.0,191.4,6.411857628822327
6,30,0.4,0.08,626.8,1470.5,169.9,6.5713670492172245
6,30,0.4,0.1,570.4,1651.9,213.8,6.661711025238037
6,30,0.6,0.01,602.05,1584.0,186.7,5.7798418521881105
6,30,0.6,0.05,655.3,1531.5,188.9,6.496847081184387
6,30,0.6,0.08,645.3,1546.6,200.6,6.656346368789673
6,30,0.6,0.1,653.1,1575.8,170.0,6.737414407730102
6,30,0.8,0.01,619.1,1577.1,219.5,6.005393934249878
6,30,0.8,0.05,646.65,1651.9,216.3,6.593686270713806
6,30,0.8,0.08,633.1,1501.0,194.2,6.727057719230652
6,30,0.8,0.1,647.9,1470.5,182.6,6.792820429801941
6,30,0.9,0.01,625.85,1501.0,195.4,5.80147545337677
6,30,0.9,0.05,602.0,1477.4,182.5,6.537791204452515
6,30,0.9,0.08,657.5,1577.1,201.2,6.771755194664001
6,30,0.9,0.1,587.55,1470.5,187.0,6.8222603559494015
6,40,0.4,0.01,571.55,1697.5,200.8,7.556192445755005
6,40,0.4,0.05,667.85,1470.5,178.0,8.442197942733765
6,40,0.4,0.08,624.15,1804.1,216.3,8.7593168258667
6,40,0.4,0.1,534.5,1758.5,200.9,8.868685317039489
6,40,0.6,0.01,593.3,1577.1,205.7,7.743885707855225
6,40,0.6,0.05,600.5,1575.8,199.9,8.6530433177948
6,40,0.6,0.08,648.2,1765.4,222.4,8.85756938457489
6,40,0.6,0.1,643.1,1614.5,229.0,8.97522201538086
6,40,0.8,0.01,629.0,1553.5,181.7,7.784561109542847
6,40,0.8,0.05,618.15,1516.1,191.2,8.778301167488099
6,40,0.8,0.08,587.9,1607.6,210.3,8.986904549598695
6,40,0.8,0.1,654.5,1470.5,190.4,8.972598886489868
6,40,0.9,0.01,624.1,1501.0,173.6,7.87176661491394
6,40,0.9,0.05,598.7,1538.4,197.9,8.859053444862365
6,40,0.9,0.08,587.85,1470.5,219.6,8.981454133987427
6,40,0.9,0.1,622.75,1645.0,217.6,9.058405709266662
6,50,0.4,0.01,591.65,1516.1,171.2,9.517376279830932
6,50,0.4,0.05,593.15,1590.9,191.7,10.596619176864625
6,50,0.4,0.08,601.6,1553.5,194.5,10.867974376678466
6,50,0.4,0.1,564.75,1712.9,248.9,11.014706897735596
6,50,0.6,0.01,572.0,1607.6,196.2,9.625155162811279
6,50,0.6,0.05,609.6,1516.1,187.3,10.693942785263062
6,50,0.6,0.08,620.95,1477.4,182.1,11.023026537895202
6,50,0.6,0.1,567.2,1651.9,197.8,11.194576168060303
6,50,0.8,0.01,592.95,1501.0,179.9,9.782185339927674
6,50,0.8,0.05,604.2,1614.5,222.7,10.924169921875
6,50,0.8,0.08,612.6,1470.5,191.1,11.133599328994752
6,50,0.8,0.1,535.5,1577.1,233.8,11.234301853179932
6,50,0.9,0.01,580.75,1531.5,201.1,9.854792499542237
6,50,0.9,0.05,583.05,1470.5,231.9,10.967548298835755
6,50,0.9,0.08,619.15,1568.9,226.6,11.193299889564514
6,50,0.9,0.1,621.85,1682.4,225.5,11.329644465446473
6,60,0.4,0.01,596.9,1726.7,193.7,11.36512725353241
6,60,0.4,0.05,585.65,1690.6,213.5,12.611636137962341
6,60,0.4,0.08,538.85,1797.2,202.0,13.0310777425766
6,60,0.4,0.1,563.9,1689.3,200.0,13.224408197402955
6,60,0.6,0.01,582.2,1645.0,214.1,11.696111559867859
6,60,0.6,0.05,567.6,1507.9,182.4,12.928081059455872
6,60,0.6,0.08,523.9,1575.8,196.3,13.299996471405029
6,60,0.6,0.1,574.6,1621.4,196.9,13.42749981880188
6,60,0.8,0.01,545.9,1613.2,200.3,11.931501245498657
6,60,0.8,0.05,600.45,1538.4,175.3,13.497591567039489
6,60,0.8,0.08,593.7,1477.4,209.0,13.394573163986205
6,60,0.8,0.1,570.9,1614.5,228.7,13.504819560050965
6,60,0.9,0.01,598.95,1507.9,189.5,11.720568752288818
6,60,0.9,0.05,624.75,1545.3,190.3,12.92510666847229
6,60,0.9,0.08,618.5,1477.4,195.3,13.308829855918884
6,60,0.9,0.1,575.4,1653.2,231.4,13.571519994735718
7,30,0.4,0.01,741.5,1263.0,220.0,5.993530869483948
7,30,0.4,0.05,741.5,1263.0,220.0,6.781705212593079
7,30,0.4,0.08,741.5,1263.0,220.0,6.995714950561523
7,30,0.4,0.1,741.5,1263.0,220.0,7.1107618570327755
7,30,0.6,0.01,741.5,1263.0,220.0,6.026718640327454
7,30,0.6,0.05,741.5,1263.0,220.0,6.830023145675659
7,30,0.6,0.08,741.5,1263.0,220.0,7.087158608436584
7,30,0.6,0.1,741.5,1263.0,220.0,7.189453911781311
7,30,0.8,0.01,741.5,1263.0,220.0,6.058570408821106
7,30,0.8,0.05,741.5,1263.0,220.0,6.937371921539307
7,30,0.8,0.08,741.5,1263.0,220.0,7.154512739181518
7,30,0.8,0.1,741.5,1263.0,220.0,7.1872243642807
7,30,0.9,0.01,741.5,1263.0,220.0,6.075905156135559
7,30,0.9,0.05,741.5,1263.0,220.0,6.885600256919861
7,30,0.9,0.08,741.5,1263.0,220.0,7.102354526519775
7,30,0.9,0.1,741.5,1263.0,220.0,7.1842669486999515
7,40,0.4,0.01,741.5,1263.0,220.0,7.973101878166199
7,40,0.4,0.05,741.5,1263.0,220.0,9.068463897705078
7,40,0.4,0.08,741.5,1263.0,220.0,9.319759082794189
7,40,0.4,0.1,741.5,1263.0,220.0,9.485813522338868
7,40,0.6,0.01,741.5,1263.0,220.0,7.983860015869141
7,40,0.6,0.05,741.5,1263.0,220.0,9.101945495605468
7,40,0.6,0.08,741.5,1263.0,220.0,9.427127623558045
7,40,0.6,0.1,741.5,1263.0,220.0,9.517993354797364
7,40,0.8,0.01,741.5,1263.0,220.0,8.098535966873168
7,40,0.8,0.05,741.5,1263.0,220.0,9.10403060913086
7,40,0.8,0.08,741.5,1263.0,220.0,9.429557919502258
7,40,0.8,0.1,741.5,1263.0,220.0,9.568304467201234
7,40,0.9,0.01,741.5,1263.0,220.0,8.0253657579422
7,40,0.9,0.05,741.5,1263.0,220.0,9.148208475112915
7,40,0.9,0.08,741.5,1263.0,220.0,9.438233232498169
7,40,0.9,0.1,741.5,1263.0,220.0,9.574837493896485
7,50,0.4,0.01,741.5,1263.0,220.0,9.892334675788879
7,50,0.4,0.05,741.45,1263.0,228.2,11.196146464347839
7,50,0.4,0.08,741.5,1263.0,220.0,11.601892828941345
7,50,0.4,0.1,741.5,1263.0,220.0,11.761283373832702
7,50,0.6,0.01,741.5,1263.0,220.0,9.95245087146759
7,50,0.6,0.05,741.5,1263.0,220.0,11.292887544631958
7,50,0.6,0.08,741.5,1263.0,220.0,11.67363781929016
7,50,0.6,0.1,741.5,1263.0,220.0,11.84421329498291
7,50,0.8,0.01,741.5,1263.0,220.0,10.149161839485169
7,50,0.8,0.05,741.5,1263.0,220.0,11.378306007385254
7,50,0.8,0.08,741.5,1263.0,220.0,11.772880244255067
7,50,0.8,0.1,741.5,1263.0,220.0,11.89775733947754
7,50,0.9,0.01,741.5,1263.0,220.0,10.003687334060668
7,50,0.9,0.05,741.5,1263.0,220.0,11.461771607398987
7,50,0.9,0.08,741.5,1263.0,220.0,11.799999356269836
7,50,0.9,0.1,741.5,1263.0,220.0,11.961147046089172
7,60,0.4,0.01,741.5,1263.0,220.0,11.871084189414978
7,60,0.4,0.05,741.5,1263.0,220.0,13.515866708755492
7,60,0.4,0.08,741.5,1263.0,220.0,13.929981303215026
7,60,0.4,0.1,741.5,1263.0,220.0,14.07312741279602
7,60,0.6,0.01,741.5,1263.0,220.0,11.962489795684814
7,60,0.6,0.05,741.5,1263.0,220.0,13.574508476257325
7,60,0.6,0.08,741.5,1263.0,220.0,14.054055428504943
7,60,0.6,0.1,741.5,1263.0,220.0,14.246060109138488
7,60,0.8,0.01,741.5,1263.0,220.0,12.023559093475342
7,60,0.8,0.05,741.5,1263.0,220.0,13.649930047988892
7,60,0.8,0.08,741.5,1263.0,220.0,14.123199462890625
7,60,0.8,0.1,741.5,1263.0,220.0,14.273266053199768
7,60,0.9,0.01,741.5,1263.0,220.0,12.014360737800597
7,60,0.9,0.05,741.5,1263.0,220.0,13.67018744945526
7,60,0.9,0.08,741.5,1263.0,220.0,14.120490169525146
7,60,0.9,0.1,741.5,1263.0,220.0,14.318801379203796
7,30,0.4,0.01,968.6,1821.2,276.1,6.171999454498291
7,30,0.4,0.05,948.35,2058.8,301.9,6.941129803657532
7,30,0.4,0.08,978.65,1850.4,259.7,7.070087790489197
7,30,0.4,0.1,982.8,1971.2,284.2,7.1992274761199955
7,30,0.6,0.01,966.25,1850.4,293.7,6.262273049354553
7,30,0.6,0.05,946.4,2104.6,290.5,6.991634559631348
7,30,0.6,0.08,925.95,1938.0,296.6,7.194029235839844
7,30,0.6,0.1,987.65,1821.2,279.0,7.219891119003296
7,30,0.8,0.01,930.8,1821.2,265.7,6.272831821441651
7,30,0.8,0.05,935.05,1850.4,256.8,7.022201704978943
7,30,0.8,0.08,994.7,1850.4,260.1,7.190472197532654
7,30,0.8,0.1,1011.95,1792.0,253.0,7.234839725494385
7,30,0.9,0.01,973.2,1821.2,266.3,6.250405216217041
7,30,0.9,0.05,991.05,1792.0,272.4,7.03099365234375
7,30,0.9,0.08,975.5,1792.0,264.5,7.212816381454468
7,30,0.9,0.1,969.5,1850.4,283.1,7.321792268753052
7,40,0.4,0.01,963.75,1792.0,261.2,8.095443820953369
7,40,0.4,0.05,956.95,1850.4,260.3,9.089588952064513
7,40,0.4,0.08,937.15,1867.0,265.9,9.426213359832763
7,40,0.4,0.1,956.85,1983.8,300.8,9.565999269485474
7,40,0.6,0.01,943.75,1792.0,256.6,8.126874780654907
7,40,0.6,0.05,977.0,1867.0,271.3,9.26038339138031
7,40,0.6,0.08,983.5,1821.2,264.9,9.450823402404785
7,40,0.6,0.1,918.15,1792.0,256.9,9.612152791023254
7,40,0.8,0.01,966.05,1821.2,280.6,8.278017401695251
7,40,0.8,0.05,990.45,1792.0,253.0,9.258381867408753
7,40,0.8,0.08,967.1,1792.0,255.9,9.573260521888733
7,40,0.8,0.1,956.6,1792.0,263.4,9.720275402069092
7,40,0.9,0.01,927.35,1850.4,281.8,8.562546730041504
7,40,0.9,0.05,953.5,1792.0,261.2,9.249858379364014
7,40,0.9,0.08,900.15,1879.6,321.6,9.769273114204406
7,40,0.9,0.1,915.65,1792.0,255.4,9.735059595108032
7,50,0.4,0.01,897.7,1879.6,307.9,10.162787628173827
7,50,0.4,0.05,908.45,1896.2,279.4,11.416116857528687
7,50,0.4,0.08,942.6,1792.0,268.5,11.71754765510559
7,50,0.4,0.1,936.45,1792.0,275.4,11.901964497566222
7,50,0.6,0.01,938.95,1896.2,265.7,10.300124835968017
7,50,0.6,0.05,908.4,1925.4,285.6,11.50726101398468
7,50,0.6,0.08,916.75,1821.2,286.8,11.83590202331543
7,50,0.6,0.1,913.05,1850.4,273.3,12.002086901664734
7,50,0.8,0.01,886.7,1821.2,271.0,10.336178016662597
7,50,0.8,0.05,968.65,1792.0,282.0,11.658443713188172
7,50,0.8,0.08,976.55,1792.0,264.6,11.873409605026245
7,50,0.8,0.1,946.75,2058.8,286.0,12.042070651054383
7,50,0.9,0.01,939.3,1879.6,282.5,10.321310257911682
7,50,0.9,0.05,911.35,1896.2,262.8,11.754765558242799
7,50,0.9,0.08,869.7,1850.4,278.6,12.028401875495911
7,50,0.9,0.1,987.45,1792.0,271.5,11.994054698944092
7,60,0.4,0.01,925.7,1850.4,262.2,12.119280886650085
7,60,0.4,0.05,953.55,1879.6,274.8,13.61770248413086
7,60,0.4,0.08,982.0,1867.0,280.2,14.034620308876038
7,60,0.4,0.1,916.45,1850.4,277.5,14.251972961425782
7,60,0.6,0.01,940.1,1938.0,269.2,12.413091158866882
7,60,0.6,0.05,906.95,1821.2,272.5,13.78497953414917
7,60,0.6,0.08,921.9,1821.2,263.8,14.15653121471405
7,60,0.6,0.1,948.4,1792.0,271.6,14.305543851852416
7,60,0.8,0.01,918.6,1867.0,269.5,12.441373682022094
7,60,0.8,0.05,916.05,1821.2,288.8,13.972531461715699
7,60,0.8,0.08,904.4,1821.2,292.7,14.318576884269714
7,60,0.8,0.1,968.75,1792.0,256.2,14.381867671012879
7,60,0.9,0.01,887.3,1821.2,267.1,12.630508708953858
7,60,0.9,0.05,879.7,1925.4,311.5,14.093995833396912
7,60,0.9,0.08,856.55,1908.8,278.0,14.52413775920868
7,60,0.9,0.1,864.9,1925.4,278.5,14.498229289054871
6,30,0.4,0.01,612.5,1033.0,192.0,5.503771471977234
6,30,0.4,0.05,612.5,1033.0,192.0,6.111490631103516
6,30,0.4,0.08,612.1,1033.0,191.2,6.257197117805481
6,30,0.4,0.1,612.5,1033.0,192.0,6.31846935749054
6,30,0.6,0.01,612.35,1033.0,191.7,5.488100528717041
6,30,0.6,0.05,602.7,1033.0,193.5,6.170848488807678
6,30,0.6,0.08,605.65,1033.0,192.0,6.320148468017578
6,30,0.6,0.1,612.1,1033.0,192.0,6.381254386901856
6,30,0.8,0.01,612.5,1033.0,192.0,5.580099129676819
6,30,0.8,0.05,612.5,1033.0,192.0,6.219805335998535
6,30,0.8,0.08,606.6,1076.8,194.7,6.374382066726684
6,30,0.8,0.1,612.5,1033.0,192.0,6.416749405860901
6,30,0.9,0.01,611.3,1033.0,192.0,5.537935972213745
6,30,0.9,0.05,612.5,1033.0,192.0,6.224198532104492
6,30,0.9,0.08,612.5,1033.0,192.0,6.362739229202271
6,30,0.9,0.1,612.5,1033.0,192.0,6.414478445053101
6,40,0.4,0.01,612.5,1033.0,192.0,7.254702711105347
6,40,0.4,0.05,605.2,1033.0,192.0,8.071921324729919
6,40,0.4,0.08,612.1,1033.0,192.0,8.34842221736908
6,40,0.4,0.1,612.5,1033.0,192.0,8.431616878509521
6,40,0.6,0.01,608.25,1033.0,192.0,7.304519486427307
6,40,0.6,0.05,612.1,1033.0,192.0,8.20661919116974
6,40,0.6,0.08,612.5,1033.0,192.0,8.376599335670472
6,40,0.6,0.1,612.5,1033.0,192.0,8.465833497047424
6,40,0.8,0.01,612.35,1033.0,191.9,7.424215936660767
6,40,0.8,0.05,604.4,1033.0,192.0,8.330265474319457
6,40,0.8,0.08,612.1,1033.0,192.0,8.479711556434632
6,40,0.8,0.1,607.6,1033.0,192.0,8.559880709648132
6,40,0.9,0.01,606.45,1033.0,202.4,7.423747420310974
6,40,0.9,0.05,610.75,1033.0,191.7,8.312716031074524
6,40,0.9,0.08,603.0,1033.0,191.5,8.561631679534912
6,40,0.9,0.1,612.5,1033.0,192.0,8.520286798477173
6,50,0.4,0.01,602.5,1033.0,192.0,9.011514520645141
6,50,0.4,0.05,612.5,1033.0,192.0,10.163275480270386
6,50,0.4,0.08,612.5,1033.0,192.0,10.395444297790528
6,50,0.4,0.1,612.5,1033.0,192.0,10.48165738582611
6,50,0.6,0.01,605.7,1033.0,192.0,9.119346833229065
6,50,0.6,0.05,612.5,1033.0,192.0,10.279382729530335
6,50,0.6,0.08,610.15,1033.0,192.0,10.502133178710938
6,50,0.6,0.1,608.65,1033.0,192.0,10.596483874320985
6,50,0.8,0.01,612.5,1033.0,192.0,9.28814537525177
6,50,0.8,0.05,612.5,1033.0,192.0,10.355219078063964
6,50,0.8,0.08,605.85,1033.0,192.0,10.574527072906495
6,50,0.8,0.1,612.5,1033.0,192.0,10.602664613723755
6,50,0.9,0.01,612.25,1033.0,192.0,9.153777313232421
6,50,0.9,0.05,609.85,1033.0,194.5,10.37860414981842
6,50,0.9,0.08,596.05,1033.0,197.3,10.621794438362121
6,50,0.9,0.1,612.25,1033.0,192.0,10.647075438499451
6,60,0.4,0.01,608.4,1076.8,203.6,10.828291201591492
6,60,0.4,0.05,607.35,1033.0,192.0,12.06369981765747
6,60,0.4,0.08,612.0,1092.5,194.3,12.433600997924804
6,60,0.4,0.1,612.25,1033.0,192.0,12.550996446609497
6,60,0.6,0.01,600.75,1033.0,202.7,10.933898568153381
6,60,0.6,0.05,606.0,1033.0,192.0,12.266701054573058
6,60,0.6,0.08,606.8,1033.0,192.0,12.575264120101929
6,60,0.6,0.1,603.75,1033.0,198.8,12.680006790161134
6,60,0.8,0.01,612.45,1033.0,191.9,11.019327974319458
6,60,0.8,0.05,612.35,1033.0,192.0,12.375605726242066
6,60,0.8,0.08,612.35,1033.0,192.0,12.63680546283722
6,60,0.8,0.1,603.85,1033.0,192.0,12.715212202072143
6,60,0.9,0.01,612.5,1033.0,192.0,10.90918698310852
6,60,0.9,0.05,605.2,1033.0,192.0,12.43974277973175
6,60,0.9,0.08,612.5,1033.0,192.0,12.66328661441803
6,60,0.9,0.1,612.5,1033.0,192.0,12.726559805870057
9,30,0.4,0.01,600.5,891.0,310.0,7.845315408706665
9,30,0.4,0.05,600.5,891.0,310.0,8.781827330589294
9,30,0.4,0.08,600.5,891.0,310.0,8.97494900226593
9,30,0.4,0.1,600.5,891.0,310.0,9.04100568294525
9,30,0.6,0.01,600.5,891.0,310.0,7.981660723686218
9,30,0.6,0.05,600.5,891.0,310.0,8.851397156715393
9,30,0.6,0.08,600.5,891.0,310.0,9.013214135169983
9,30,0.6,0.1,600.5,891.0,310.0,9.069224739074707
9,30,0.8,0.01,600.5,891.0,310.0,7.967736387252808
9,30,0.8,0.05,600.5,891.0,310.0,8.940466356277465
9,30,0.8,0.08,600.5,891.0,310.0,9.067521595954895
9,30,0.8,0.1,600.5,891.0,310.0,9.104010605812073
9,30,0.9,0.01,600.5,891.0,310.0,8.075711369514465
9,30,0.9,0.05,600.5,891.0,310.0,8.91935999393463
9,30,0.9,0.08,600.5,891.0,310.0,9.082288432121278
9,30,0.9,0.1,600.5,891.0,310.0,9.13093957901001
9,40,0.4,0.01,600.5,891.0,310.0,10.428102922439574
9,40,0.4,0.05,600.5,891.0,310.0,11.672075533866883
9,40,0.4,0.08,600.5,891.0,310.0,11.912843251228333
9,40,0.4,0.1,600.5,891.0,310.0,12.012232732772826
9,40,0.6,0.01,600.5,891.0,310.0,10.494869804382324
9,40,0.6,0.05,600.5,891.0,310.0,11.78071894645691
9,40,0.6,0.08,600.5,891.0,310.0,11.988632798194885
9,40,0.6,0.1,600.5,891.0,310.0,12.037259292602538
9,40,0.8,0.01,600.5,891.0,310.0,10.63106906414032
9,40,0.8,0.05,600.5,891.0,310.0,11.827291226387024
9,40,0.8,0.08,600.5,891.0,310.0,12.025892353057861
9,40,0.8,0.1,600.5,891.0,310.0,12.113276028633118
9,40,0.9,0.01,600.5,891.0,310.0,10.75248761177063
9,40,0.9,0.05,600.5,891.0,310.0,11.855401945114135
9,40,0.9,0.08,600.5,891.0,310.0,12.049788928031921
9,40,0.9,0.1,600.5,891.0,310.0,12.094846153259278
9,50,0.4,0.01,600.5,891.0,310.0,13.091035079956054
9,50,0.4,0.05,600.5,891.0,310.0,14.575142168998719
9,50,0.4,0.08,600.5,891.0,310.0,14.819897890090942
